"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"0",0.147906539,40,0,0.83304174,4000,13,0,1,0,2
"0",0.9999999,62,1,0.60013844,4333,10,0,2,0,2
"0",0.204979502,34,0,0.431392152,4000,5,0,1,0,1
"0",0.292771763,60,0,0.481939634,8083,20,0,2,0,0
"0",0.028296696,50,0,0.404296652,8750,21,0,2,0,2
"0",0.000109889,66,0,0.640727545,5332,14,0,2,0,0
"0",0.022148893,62,0,0.146840149,7531,6,0,1,0,0
"0",0.429682519,68,0,1.016661113,3000,14,0,1,0,0
"0",0.807479276,61,0,1.21471173,1005,6,0,1,0,0
"0",0.097896737,67,0,0.018719421,4700,1,0,0,0,0
"0",0.012613612,59,0,0.635258359,6250,16,0,4,0,0
"0",0.455154587,49,1,0.913286004,1971,11,0,0,0,0
"0",0.320780348,27,0,0.143197279,5879,6,0,0,0,0
"1",1.729693742,40,2,0.38328792,1100,4,0,0,2,1
"0",0.027325698,42,1,0.017327557,3000,7,0,0,1,0
"0",1.00989901,51,0,0.894503054,1800,6,0,1,1,0
"0",0.005313189,78,0,0.003672316,3539,10,0,0,0,0
"0",0.825454403,53,0,0.566041329,10500,10,0,2,0,2
"0",0.049920332,58,0,0.366954131,8000,17,0,2,0,3
"0",0.553170439,47,0,0.67578377,7750,7,0,2,0,2
"0",0.955022489,53,1,0.520422736,3500,7,0,1,2,0
"1",0.9999999,31,2,0.167078502,5260,5,3,0,1,2
"0",0.049441825,52,0,0.150234418,14503,10,0,1,0,4
"0",0.686562532,43,2,0.236238188,6666,9,0,0,0,0
"0",0.066374468,62,2,0.263525305,4583,15,0,1,0,0
"0",0.379881967,38,0,0.478667306,8343,7,0,1,0,3
"0",0,61,0,0.168166578,5666,5,0,1,0,0
"0",0.9999999,39,0,0.330757342,5822,7,0,1,0,1
"0",0.034582355,67,0,0.005579888,16666,4,0,0,0,0
"0",0.223007803,58,0,0.119635509,6803,6,0,0,0,1
"0",0.046248386,63,0,0.411877228,11500,16,0,2,0,0
"0",0.584541546,43,0,0.369815092,2000,3,1,0,0,2
"0",0.013379179,45,0,0.248285817,5541,10,0,1,0,0
"0",0.105638829,68,0,0.06888454,5109,6,0,0,0,0
"0",0.118483287,64,0,0.135021583,17374,13,0,1,0,0
"0",0.857287151,45,6,1.029046369,5714,22,0,3,0,1
"0",0.022579188,54,0,0.229649596,3709,4,0,1,0,0
"0",0.595867011,46,0,0.336879433,15227,3,0,2,0,1
"1",0.9999999,35,0,0.083604273,4305,1,0,0,1,0
"0",0.084296724,33,0,0.170870257,4400,8,0,0,1,5
"0",0.882957954,56,0,605,0,2,0,1,0,1
"1",0.668198838,41,0,0.555294118,8924,9,0,2,0,3
"0",0.182239587,51,0,0.465585969,3762,9,0,2,0,0
"0",0.369472836,46,0,0.896763393,3583,7,0,1,0,2
"0",0.96920308,42,1,0.254124705,9333,6,0,1,0,0
"0",0.012037866,57,1,0.711027999,19250,21,0,12,0,0
"0",0.628389377,38,0,0.597891292,5500,9,0,3,0,0
"0",0.763734687,54,0,0.628857094,5800,9,1,1,0,2
"0",0,25,0,0,820,2,0,0,0,0
"0",0.519480519,35,1,0.103695532,1812,5,0,0,1,0
"0",0.9999999,27,0,0.749562609,4000,5,0,1,0,1
"0",0.226154769,25,0,0.013194722,2500,2,0,0,0,0
"0",0.314049587,45,0,0.14225437,4976,7,0,0,0,3
"1",0.9999999,39,0,0.282034771,1552,1,1,0,0,1
"0",0.268252773,65,0,0.364132081,3300,5,0,2,0,0
"0",0.00123589,52,0,0.755698789,6360,15,0,3,0,0
"0",0,67,0,0.319170207,4000,7,0,1,0,0
"0",0.99097264,49,1,0.321578325,9300,13,0,1,0,3
"0",0.035683709,35,0,0.365793201,5647,8,0,0,0,2
"0",0.016149596,40,0,0.00252175,7930,5,0,0,0,1
"0",0,40,0,0.25479327,15333,9,0,1,0,0
"0",0.025388184,66,3,0.324483023,3916,11,0,1,0,0
"0",0.053977665,43,1,0.287116308,14366,13,0,2,0,2
"1",0.232300495,56,1,0.831209567,5100,16,0,1,0,1
"0",0.183000787,35,0,0.324568228,6426,7,0,2,0,1
"0",0.020035357,68,0,0.30869836,9633,10,0,2,0,1
"0",0.628055443,59,0,0.815453029,7195,22,0,2,0,3
"0",0.093720922,68,0,0.095609942,10500,7,0,0,0,0
"0",0.928433718,52,0,0.635571899,5166,13,0,2,0,2
"0",0.30335394,37,0,0.074228366,5280,6,0,0,0,3
"0",0.715564841,49,0,0.25431889,3530,9,1,0,0,1
"0",0.422718742,78,0,0.301634918,6666,8,0,1,0,1
"0",0.202188709,76,0,0.334188034,3509,21,0,2,0,0
"0",0.094588218,49,0,0.185640521,4066,12,0,0,0,0
"0",0.800597706,29,0,0.562243776,10000,6,0,2,0,0
"0",0.153449387,35,0,0.351520572,3353,7,0,0,0,2
"0",0,38,0,0.470505899,5000,5,0,2,0,0
"0",0,41,1,0.252707053,6833,4,0,2,0,0
"0",0,47,0,0.270281414,9700,8,0,2,0,0
"0",0.190656138,53,0,0.671444482,20650,21,0,7,0,1
"0",1.491694352,50,1,0.02029688,3300,1,0,0,0,0
"0",0.022199939,50,0,0.506823431,4762,7,0,2,0,3
"0",0.042866498,59,1,0.285130211,11250,8,0,1,0,1
"0",0.079546023,51,0,0.31692259,12633,7,0,3,0,1
"0",0.346955101,46,0,1982.5,1,4,0,1,0,2
"0",0.577286487,47,1,0.351018839,2600,6,0,0,0,0
"0",0.022047269,64,0,0.179836134,7200,6,0,1,0,1
"0",0.9999999,45,0,0.171292939,15166,8,0,2,0,0
"0",0.046602716,76,0,0.166472255,6000,8,0,1,0,0
"0",0.17605858,64,1,0.34278306,5784,18,0,2,0,1
"0",0.002384022,61,0,0.398697292,2916,11,0,1,0,0
"0",0.099622037,38,0,0.745200698,4583,8,0,2,0,1
"0",0.886165753,50,0,0.058800848,5186,3,0,0,0,0
"0",0.303260465,59,0,0.333566643,10000,16,0,2,0,1
"0",0.017579536,65,0,0.205821817,3400,7,0,0,0,0
"0",0.200465802,56,1,0.231916352,5833,13,0,1,0,0
"0",0.9999999,57,0,0.118478424,6650,1,0,1,0,2
"0",0.145816543,35,0,0.190661479,6681,8,0,1,0,0
"0",0,52,1,0.168053245,600,4,1,0,0,0
"0",0.780788899,62,0,0.334572491,7800,6,0,2,0,0
"0",0.154422789,34,0,0.563065207,4201,5,0,1,0,1
"0",0.028842556,63,0,0.371325735,5000,7,0,3,0,0
"0",0.045529977,62,0,0.214733245,5266,9,0,1,0,1
"0",0.451683833,65,0,0.162010546,8912,12,0,1,0,0
"0",0.315712035,61,0,0.576123194,6298,13,0,2,0,0
"0",0.168665796,33,0,0.118921376,6600,6,0,0,0,3
"0",0.171732323,58,0,0.336925133,23200,6,0,4,0,1
"0",0.945561288,59,0,0.553927681,3207,6,0,2,0,0
"0",0.022499688,79,0,0.007678771,6250,9,0,0,0,0
"0",0.323969793,52,0,0.688709819,11416,28,0,3,0,2
"0",0.9999999,52,0,0.236947791,12449,8,0,1,0,0
"0",0.400421046,36,1,1.072463768,2000,9,0,1,0,3
"0",0.277749874,50,2,0.49212051,8629,15,0,2,0,2
"0",0.957814458,30,0,0.611033714,3588,7,0,0,0,1
"0",0.150081937,59,0,0.178347784,8303,8,0,2,0,0
"0",0.9999999,54,0,0.17884131,3175,1,0,0,0,1
"0",0,53,0,0.306481755,10166,8,0,1,0,0
"0",0.229250441,58,0,0.060506809,5800,13,0,0,0,0
"0",0,38,0,0.418362974,9333,7,0,2,0,1
"0",0.324542216,51,0,0.267893661,4400,3,0,2,0,2
"0",0.344317885,27,0,0.17953362,4416,8,0,0,0,0
"0",0,67,0,0.300304216,2300,5,0,1,0,0
"0",0.065473073,56,0,0.420611965,6568,8,0,2,0,0
"0",0.017991252,59,0,0.292593185,6250,6,0,1,0,0
"0",0.958271154,42,0,0.695806194,8750,7,0,2,0,0
"0",0.007582672,48,0,0.389173372,4100,15,0,3,0,0
"0",0.988155467,66,0,0.05455781,10300,2,0,0,0,1
"0",0.601814156,45,0,0.497942387,5345,5,0,2,0,0
"0",0.017141718,35,0,0.208263673,4186,9,0,0,0,0
"0",0.171391198,49,0,0.495834722,3000,24,0,1,0,0
"0",0.359396109,37,0,0.211557688,5000,13,0,0,0,0
"0",0.121854242,64,0,0.517548245,10000,7,0,2,0,0
"0",0.097763694,68,0,0.340909091,7083,20,0,2,0,0
"0",0.160799179,38,0,0.653057824,6000,16,1,2,0,1
"0",0.012353945,32,0,0.307990047,10850,20,0,1,0,2
"0",0.216344431,46,0,0.308703104,5250,9,0,3,0,2
"0",0.686236505,45,0,0.763075463,10534,8,0,2,0,0
"0",0.070368366,41,0,0.60724698,2400,9,0,2,0,0
"0",0.22792558,35,0,0.501370747,6200,17,0,2,1,2
"0",0.021519139,81,0,0.0019995,8001,4,0,0,0,0
"0",5649,63,0,0.287246114,17625,6,0,1,0,1
"0",0.355522886,57,0,0.256354314,9166,10,0,2,0,0
"0",0.012692818,77,0,0.004498875,4000,7,0,0,0,0
"0",0.169902465,32,0,0.271442861,7997,12,0,0,0,1
"0",0.045516721,40,0,0.090355422,11000,12,0,0,0,3
"0",0.074975008,38,3,0.494202319,2500,10,1,0,0,1
"0",0.003058734,51,0,0.87291713,4500,6,0,3,0,0
"0",0.830381547,77,0,0.650712614,4700,10,0,0,0,0
"0",0.008623704,71,0,2,0,2,0,0,0,0
"0",0,49,0,1.701608971,2050,8,2,2,1,0
"0",0.106535508,67,0,0.288104304,8666,8,0,1,0,0
"0",0.202439878,67,0,0.361527694,5000,11,0,1,0,0
"0",0.019228726,77,0,0.265427277,6400,7,0,0,0,0
"0",0.990002,30,2,0.131800028,7260,5,1,0,1,2
"0",0.033829465,50,0,0.591429267,4106,15,0,1,0,0
"0",0.406649616,62,1,0.630812242,6795,21,0,2,0,1
"0",0.019153064,63,0,0.219169593,4840,13,0,1,0,2
"1",0.619557459,24,0,0.009024644,2880,1,0,0,0,0
"0",0.952698201,30,0,0.619504396,1250,2,0,0,0,0
"0",0.160659973,39,1,0.329445092,6000,16,0,1,0,2
"0",0.026828723,29,0,0.383452068,8000,14,0,1,0,0
"0",0.049948623,62,0,0.178896786,9988,4,0,1,0,1
"0",0.183902642,51,0,0.548389032,16666,11,0,4,0,4
"0",0.033067319,66,0,282,0,7,0,0,0,0
"0",0.103536429,43,0,0.268654188,11806,17,0,2,0,5
"0",0.941718449,66,0,1.033251232,2435,8,0,1,0,0
"0",0.293551956,50,0,0.381921479,11792,8,0,1,0,0
"0",0.503898647,69,0,1.136433513,2601,14,0,2,0,0
"0",0.476198616,60,0,1.229872293,1800,8,0,1,0,0
"0",0.042185726,62,0,0.413653477,14076,12,0,4,0,2
"0",0.101632664,34,0,0.014373203,8000,8,0,0,0,0
"0",0.50406409,49,0,0.128931473,4800,4,0,0,0,0
"0",0.132119647,50,0,0.341513292,4400,5,0,1,0,0
"0",0.020858469,79,0,0.309010887,4316,18,0,2,0,0
"0",0.904063957,22,0,0.048721072,820,1,0,0,0,0
"0",0,52,0,0,3166,2,0,0,0,0
"0",0.737576627,51,1,0.573030777,3833,9,0,1,0,0
"0",0.211542151,48,1,0.712920354,2824,12,0,2,0,2
"0",0.621069507,72,0,0.596029445,4482,7,0,1,0,0
"1",0.739438649,42,0,0.06688502,5800,9,1,0,0,2
"0",0.422116464,66,0,0.060250191,3916,6,0,0,0,0
"0",0.197155114,55,0,0.350909939,15000,13,0,2,0,0
"0",0.001702082,37,0,0.099985077,6700,12,0,0,0,0
"0",0.297035148,75,0,0.844797178,1700,8,0,2,0,0
"0",0.211330398,62,0,0.039558418,25000,6,0,0,0,1
"0",0.692564049,54,0,0.038062284,2600,2,0,0,0,0
"0",0.001933204,60,0,0.168690187,7000,9,0,2,0,0
"0",0.04559544,65,0,0.294095454,5300,3,0,1,0,0
"1",0.973782548,54,0,0.747276955,8170,17,0,2,0,0
"0",0.9999999,41,0,0.844041589,3750,2,0,2,0,2
"0",0.340537053,35,0,0.15737944,9600,5,0,1,0,2
"0",0.631053036,25,0,0.011406844,2103,2,0,0,0,0
"0",0.67256108,29,0,0.368407898,4000,11,0,1,0,1
"0",0.139893563,56,0,0.383597884,10583,7,0,2,0,0
"0",0.345057194,45,0,0.797415782,6500,14,0,1,0,0
"1",0.962681493,57,3,14969,0,15,1,8,2,3
"1",0.018024904,52,0,0.220169361,5195,9,0,1,1,0
"0",0.013771527,72,0,0.456152163,5940,7,0,2,0,2
"0",0.026108007,60,0,0.036224384,4830,16,0,1,0,0
"0",0.065540082,47,1,0.257957007,6000,7,0,2,0,0
"0",0.630170102,48,0,0.677003942,7609,8,0,2,0,0
"0",0,44,1,0.083383323,5000,5,0,0,0,0
"0",0.939312438,39,0,0.5044995,9000,10,0,2,0,2
"0",0.524688509,37,0,0.070185963,6667,3,0,0,0,1
"0",0.079925048,65,1,0.291198617,8100,9,0,1,0,0
"0",0.182701583,52,0,0.29073212,4725,11,0,1,0,0
"0",0.353046263,41,0,0.395360464,10000,8,0,2,0,2
"0",0.93276002,47,0,0.934604044,9495,14,0,2,0,2
"0",0.9999999,36,1,0.129148341,2500,1,0,0,0,0
"1",0.860277886,30,0,1.437282902,2590,8,0,1,0,2
"0",0.242263458,47,0,1526,1,14,0,1,0,1
"0",0.558277869,45,0,0.163592323,5366,8,0,0,0,2
"0",0.117042802,49,0,0.234902124,2400,5,0,1,0,0
"0",0,52,0,0.388333333,2999,7,0,0,0,2
"0",0.025722364,74,0,0.003720238,2687,3,0,0,0,0
"0",0.262451679,47,0,0.427285817,8333,12,0,2,0,2
"0",0.057650336,37,0,0.463089485,6000,10,0,1,0,0
"0",0.274715018,67,0,0.22033998,17000,12,0,1,0,2
"0",0.083588315,74,0,0.035775968,4052,8,0,0,0,0
"0",0.031351998,65,0,0.145845668,15200,9,0,1,0,0
"0",0.047984005,39,1,0.415570752,1900,4,0,0,0,0
"0",0.129690091,87,0,0.881398885,1972,9,0,1,0,0
"0",0.028423019,55,0,0.22447412,16923,16,0,2,0,1
"0",0.250101999,40,0,0.353532905,8250,7,0,1,0,3
"0",0.01137914,45,0,0.187660041,8200,11,0,1,0,0
"0",0.151294957,57,0,0.487070115,3750,5,0,1,0,2
"0",0.148026496,57,0,0.489948574,6416,12,0,2,0,1
"0",0.023174421,87,0,0.176680018,6740,6,0,1,0,0
"0",0.019147918,41,0,0.609286244,4048,8,0,2,0,0
"0",0.142997986,59,0,0.174620589,10937,9,0,1,0,2
"0",0,46,0,0.479881177,3702,5,0,1,0,3
"0",0.986977123,50,0,0.717396134,4500,15,0,1,0,0
"0",0.03088474,71,0,0.166116248,9083,13,0,1,0,0
"0",0,68,0,0,2184,4,0,0,0,0
"1",0.188382796,44,0,0.012495537,2800,1,0,0,0,0
"0",0.063895825,47,0,0.009573847,8564,4,0,0,0,3
"0",0,45,0,0,3673,3,0,0,1,0
"0",0.9999999,64,0,0,932,0,1,0,0,0
"0",0.528862818,36,0,0.202085615,21000,8,0,2,0,0
"0",0.255238689,54,0,0.690374179,3500,10,0,2,0,2
"0",0.012391542,82,0,0.116543665,3251,13,0,1,0,0
"0",0.010166525,68,0,0.121762362,22083,10,0,1,0,1
"0",0.021362889,37,0,1.020465773,2833,5,0,1,0,0
"0",0.039392103,58,0,0.41392169,3217,5,0,1,0,1
"0",0.470781141,34,0,0.086637787,3000,5,0,0,0,2
"0",0.006502377,33,0,0.00149925,2000,4,0,0,0,0
"0",0.084417416,54,0,0.562691131,4250,5,0,2,0,0
"0",1.023326854,46,1,0.492099323,3100,4,2,1,1,0
"0",0.38164714,65,0,0.668765593,8416,24,0,3,0,0
"0",0.027164403,47,0,0.061419797,7000,4,0,0,0,2
"0",0.171886851,60,0,0.297740452,5000,13,0,1,0,2
"0",0.000528954,57,0,0.432333577,4100,7,0,1,0,1
"0",0.114859009,66,0,0.183377429,10960,4,0,2,0,0
"0",0.091636335,72,0,0.037848108,20000,2,0,0,0,0
"0",0.9999999,25,1,0.132543502,2700,1,0,0,0,0
"0",0.572669837,62,5,0.317097317,10100,12,0,2,0,0
"0",0.9999999,22,0,0.011976048,500,0,0,0,0,0
"0",0.004019898,63,0,0.006929047,3607,2,0,0,0,0
"0",0.880874608,53,0,0.752335085,6851,8,0,3,0,2
"0",0.152361255,53,2,0.163075332,5800,8,0,1,1,1
"0",0.002116499,32,0,0.182254545,6874,5,0,1,0,0
"0",0.455318428,61,0,0.480670021,15700,13,0,4,0,1
"0",0.402112561,54,0,1.116801999,3201,9,1,2,0,0
"0",0.416991824,46,0,0.397155114,4428,12,0,0,0,2
"0",0.9999999,57,0,0.872173058,3050,5,0,1,0,0
"0",0.772426696,59,0,0.650801953,5735,18,0,1,0,0
"0",0.998223801,47,1,0.74010327,6971,5,0,2,0,3
"0",0.500998004,42,0,0.001521408,4600,1,0,0,0,0
"0",0.571911175,53,0,0.234216178,6984,8,0,1,1,1
"1",0.000140843,34,0,0.150713849,18000,14,1,1,0,3
"0",0.000199774,77,0,0.33921509,3286,10,0,1,0,0
"0",0.80586362,67,0,0.757033248,4300,11,0,1,1,2
"0",0.081429425,49,2,0.246675332,10000,9,0,1,0,3
"0",0.588841116,54,1,0.451424307,8038,10,0,2,0,2
"1",0.9999999,28,0,0,11581,0,1,0,0,2
"0",0.036343889,38,0,0.110269961,7000,8,0,1,0,1
"0",0.398116622,53,0,1.750781152,8000,9,0,1,0,2
"0",0.010415635,58,0,0.004090537,3666,2,0,0,0,0
"0",0.016326711,58,0,0.235583371,6710,5,0,1,0,2
"0",0,63,0,0.205586294,15000,5,0,1,0,0
"0",0.037662482,31,0,0.015600624,640,2,0,0,0,0
"0",0.050140367,37,0,69,0,6,0,0,0,4
"1",0.762408771,39,0,0.529433543,2700,6,0,0,0,4
"0",0.762158561,44,4,0.224465502,21000,5,0,1,0,3
"0",0.999952714,40,0,0.318753142,1988,1,0,0,0,3
"0",0.006918692,75,0,0.208891725,4700,7,0,1,0,0
"0",0.02374947,59,0,0.090883991,21730,8,0,1,0,0
"0",0.127406642,83,0,0.241763876,7800,11,0,1,0,0
"0",0.939382577,37,0,0.047377327,4727,2,0,0,0,2
"0",0.011798121,53,0,0.102149642,6000,12,0,1,0,0
"1",0.209494224,25,0,0.326076439,6200,7,0,1,0,0
"0",0.487837796,41,0,0.249076288,4600,5,0,1,0,2
"0",0.113080913,35,0,1.197325506,3065,10,0,2,0,0
"0",0.426956777,70,0,2.116352201,6041,17,0,4,0,1
"0",0.024871254,39,0,0.007665815,9000,10,0,0,0,0
"0",0.607478504,33,0,0.650161874,5250,3,0,1,0,1
"1",0.000571137,57,0,1.542582967,2500,19,0,2,0,0
"0",0.197201865,21,0,8,0,2,0,0,0,0
"0",0.9999999,66,1,0.291182796,2324,3,1,1,0,0
"1",0.003132016,53,0,0.056776557,15833,6,0,0,0,2
"0",0.114788121,68,0,0.527392257,5475,8,0,1,0,0
"0",0.502441033,44,0,0.829807389,3166,5,0,2,0,1
"0",0.081254247,32,0,0.053459119,6041,3,0,0,0,0
"0",0.345379967,46,0,2525,0,7,0,1,0,4
"0",0.117651179,36,1,1.504998001,2500,10,0,2,0,1
"0",0.9999999,22,0,0.083260298,1140,1,0,0,0,0
"0",0.008287575,41,0,0.369375803,7000,7,0,2,0,2
"0",0.000219996,34,0,0.079372404,4333,4,0,0,0,0
"0",0.777790593,46,0,0.342785198,9133,13,0,2,0,2
"0",0.045973169,65,0,0.135376261,15467,7,0,2,0,1
"0",0.029119482,51,0,0.13861273,8750,10,0,1,0,1
"0",0.852646286,76,0,1.620793069,3000,15,0,2,0,0
"0",0.093357729,39,0,0.578147496,6250,10,0,2,0,1
"0",0.590688375,72,0,0.985008329,1800,6,0,1,0,0
"0",0.599810718,82,0,0.808708066,1400,12,0,0,0,0
"0",0.185114426,67,0,0.55606342,7000,17,0,6,0,0
"0",0.743784428,63,1,1.052838272,2800,12,0,1,0,0
"0",0.020560295,67,0,0.08006856,4083,7,0,1,0,0
"0",0.042671951,58,0,0.588129496,1667,8,0,1,0,0
"0",0.00990754,64,0,0.081400943,10392,9,0,0,0,0
"0",0.647541166,46,1,0.650666901,11395,10,0,3,0,2
"0",0.315491072,53,0,0.214642837,17400,13,0,3,0,1
"0",0.001826064,88,0,0.04065989,6000,7,0,0,0,1
"0",0.550079195,48,0,0.619342073,4042,19,0,2,0,2
"0",0.011598506,46,0,0.188451034,5125,15,0,1,0,0
"0",0.118855502,40,0,0.277299007,9166,9,0,2,0,0
"0",0.239933263,65,2,0.582722304,7500,15,0,2,0,0
"0",0.041453289,70,0,0.276888177,7493,6,0,2,0,0
"0",0.9999999,24,2,0.254749568,1157,1,0,0,0,0
"0",0.186058019,62,0,0.124901532,11424,10,0,1,0,0
"0",0.036076764,32,0,0.412398093,6500,11,0,1,0,0
"0",0.073352898,32,0,0.264401213,7915,8,0,2,0,1
"0",0.084384758,49,0,0.206813143,4960,12,0,1,0,1
"0",1.031011285,59,4,0.638397397,4916,13,1,0,0,1
"0",0.027279758,52,0,0.178905688,8333,13,0,0,0,0
"0",0.519733955,44,2,0.279734289,9483,15,0,2,0,2
"1",0.108741684,62,0,0.060386791,7600,12,0,0,0,0
"0",0.054061776,41,0,0.402879856,6666,8,0,2,0,0
"0",0.081763637,72,0,0.037192561,5000,7,0,0,0,1
"0",0.105187973,69,0,0.643971206,3333,13,0,1,0,0
"0",0.597245333,78,0,0.429606625,5795,19,0,1,0,1
"1",29.78488372,35,2,0.535538993,5500,10,2,0,4,0
"0",0.631773792,61,0,0.588386434,3891,17,0,2,0,0
"0",0.00077622,53,0,0.266107422,8582,12,0,1,0,0
"1",0.449888579,49,3,0.457627119,7374,13,0,1,0,1
"0",0.032456981,78,0,0.286634818,9000,6,0,2,0,0
"0",0,31,0,0.648183556,4183,9,0,1,0,2
"1",0.925170068,41,0,0.022661631,4500,1,0,0,1,3
"0",0.001030875,75,0,0,6753,2,0,0,0,1
"0",0.821726311,57,0,0.319367016,40000,14,0,2,0,3
"0",0.60990351,39,0,0.216651192,3230,9,0,0,0,0
"0",0.001733102,86,0,0,2139,1,0,0,0,0
"1",0.779892166,64,2,0.420976417,4833,23,0,2,0,0
"0",0.336171041,64,1,0.237646863,12000,13,0,1,0,0
"0",0.000464637,50,1,0.172056132,4916,4,0,1,0,0
"0",0.872023268,38,0,0.611540209,2200,5,0,1,0,0
"0",0.302072845,45,0,0.472505499,5000,5,0,1,0,0
"0",0.1443438,58,0,1.193323551,2725,27,0,3,0,0
"0",0.248797362,32,0,0.248876175,2446,6,0,0,0,0
"0",0.618166526,46,0,0.109589041,4160,5,0,0,0,1
"0",0.01568549,49,0,0.348540246,18324,15,0,3,0,1
"0",0.572216477,44,2,0.425840708,2824,7,0,0,1,0
"0",0,52,0,0.228510029,5583,3,0,1,0,2
"0",0.145031882,43,0,0.051843318,6075,6,0,1,0,2
"0",0.395463075,43,1,0.775510204,3135,8,0,1,0,0
"0",0.624234712,46,0,0.523692004,6077,8,0,1,0,0
"0",0.052329947,40,0,0.133408578,4429,4,0,1,0,0
"0",0.000255373,60,0,0.060437729,9000,11,0,0,1,0
"0",0.028646731,48,0,0.800318218,3770,10,0,1,0,0
"0",0.19800007,65,0,0.624125292,3000,8,0,2,0,0
"0",0.19058258,54,0,0.251445937,10200,7,0,2,0,1
"0",0.459912146,38,0,0.114278243,3823,4,0,0,0,1
"0",0,39,0,0.355973591,11056,7,0,2,0,2
"0",0.129431508,37,0,0.45786918,3500,10,0,2,0,0
"0",0.032731151,58,0,0.309900032,3100,6,0,1,0,0
"0",0.599540163,46,0,3536,0,11,0,2,0,0
"0",0.059974218,75,1,0.748047078,9600,13,0,2,0,0
"0",0.285717163,60,0,0.340915783,13583,15,0,3,0,1
"0",0.940269273,54,0,0.494593394,6750,12,0,2,0,0
"0",0.79114135,48,1,0.501687873,11552,6,0,4,0,0
"0",0.522616679,46,0,0.257429134,11676,13,0,2,0,2
"0",0.551731542,51,0,0.418554884,7943,10,0,1,0,0
"0",0.042478737,38,3,0.336367398,4833,17,0,1,0,0
"0",0.358905523,62,0,9.262316911,1501,7,0,1,0,0
"0",0.871664673,58,1,0.117452373,12387,10,0,0,0,2
"0",0,40,0,1.117147708,5300,5,0,1,0,1
"0",0.018935363,63,0,0.184902269,4450,8,0,1,0,0
"0",0.05261372,51,0,0.030083778,2625,6,0,0,0,0
"0",0.907206186,50,1,0.835509864,3598,8,0,3,0,0
"0",0.081727464,45,0,1291,0,5,0,1,0,3
"0",0.513949521,62,0,0.784414372,15000,12,0,2,0,1
"0",0.028083912,50,0,0.380976732,3910,20,0,0,0,3
"0",0.087037598,68,0,0.011913626,9400,3,0,0,0,1
"0",0,34,0,0.67608098,4000,8,0,2,0,1
"0",0.033904439,53,0,0.561676211,11000,8,0,1,0,4
"1",0.9999999,40,0,0.120710343,4166,3,1,0,0,2
"0",0.230468403,37,0,0.344731054,5000,7,0,1,0,1
"0",0.216395035,61,2,0.259108806,16000,14,0,1,0,0
"0",0.311867893,59,0,0.759406142,4916,17,0,1,0,0
"0",0.000471041,66,0,0.34280817,7000,12,0,1,0,1
"0",0.956338185,75,0,0.211858761,1500,7,0,0,0,1
"0",0.413699639,44,1,0.555124712,9541,10,0,3,0,1
"1",0.9999999,42,0,0,5000,0,0,0,0,2
"0",0.037289521,64,0,0.352743956,11333,13,0,2,0,0
"0",0.315022517,44,1,0.4552766,9200,11,0,2,0,0
"0",0.186900259,50,0,0.32629108,2555,9,0,0,0,2
"0",0.687243759,46,1,0.428078747,6958,4,0,1,0,3
"0",0.159815119,50,0,0.219397229,7000,10,0,2,0,1
"0",0.171957223,79,0,0.299942218,19036,22,0,3,0,1
"0",0.147047386,56,1,0.114401077,3714,6,0,0,0,0
"0",0,67,0,0.478357381,900,3,0,0,0,0
"0",0.046513742,48,0,0.010351035,4443,1,0,0,0,1
"0",0.416026031,59,0,0.80244898,6124,18,0,4,0,0
"0",0.297802094,61,0,0.517096265,1900,13,0,1,0,0
"0",0.292682927,58,0,0.366480079,3036,7,0,1,0,1
"0",0.60930452,54,0,0.959586968,5616,18,0,1,1,2
"0",0.132344902,59,0,0.944350548,15974,16,0,7,0,1
"0",0.257165711,63,0,0.046128501,3641,3,0,0,0,0
"0",0.463538921,43,0,0.531346865,10000,12,0,2,0,2
"0",0.345221232,33,1,0.036660235,5700,3,0,0,0,2
"0",0.040998677,29,0,0.26234753,5000,7,0,1,0,0
"0",0.061938062,34,1,0.584842776,6900,8,0,2,0,1
"0",0,45,0,0.499793132,4833,4,0,2,0,0
"0",0,46,0,0.28129854,6437,5,0,1,0,1
"0",0.002957608,75,0,0.411035586,2500,6,0,1,0,0
"0",0.199432555,52,0,0.293202106,4368,11,0,1,0,3
"0",0.030848458,68,0,0.065607451,7300,5,0,0,0,1
"0",0.65407987,64,0,0.545595855,9649,11,0,1,0,1
"0",0.526007428,81,1,0.415247678,2583,11,0,0,0,0
"0",0.043922891,72,0,0.151976619,6500,8,0,1,0,0
"0",0.25889775,33,0,0.537441339,4900,3,0,1,0,1
"0",0.433947158,52,0,0.332696188,9416,11,0,2,0,1
"0",0,59,0,3.067302515,13000,20,0,4,0,0
"0",0.265760748,56,0,0.24980784,1300,3,0,0,0,0
"0",0,66,0,0.151525659,2883,2,0,0,0,0
"0",2204,33,0,0.216178382,10000,7,0,2,0,0
"0",0.196335124,52,0,0.354529094,5000,8,0,1,0,0
"0",0.153997274,51,0,0.236282195,6250,5,0,1,0,1
"0",0.035165408,54,0,0.008115419,4435,8,0,0,0,1
